174	攀枝花博大门诊部	510402000031713
175	新都东方家具厂	20248523-7
176	攀枝花市东区烫巴食火锅店	510402600275289
177	菲凡服饰店	510104600272853
178	彭州市凡聪木材加工厂	5101823045662
179	自贡市高新区许家高粱酒经营店	510300600029456
180	乐山市五通桥区金诺贸易商行	511112600092099
181	成都蓉药实业集团有限公司	510106000019151
182	四川华西建筑设计事务所	510000000210071
183	大安区同福茶庄	510304600078831
184	筠连县百杰帮尼童装专卖店	511527600055601
185	绵阳市经开区惠丰综合经营部	510703600003279
186	渠县渠江镇金胜托运部	5117253411284
187	成都红点科贸有限公司	510109000036920
188	绵阳市游仙区术明竹片加工厂	510704600154980
189	绵阳城区依思鞋店	510707600241740
190	江油市双富物资商贸有限公司	5107812802202
191	四川省骏能实业有限责任公司青白江分公司	510113000015859
192	盐亭县丽鑫家具厂	510723000019360
193	叙永安民医院	510524600883279
194	沿滩区兴隆镇张平有小吃店	510311600026882
195	巴中市晨光汽修厂	511924600020349
196	船山区大将军陶瓷店	510901000076026
197	乐山茶厂青年服务部牛耳桥市场经营部	511100000061357
198	绵阳城区生命树茶馆	510707600055249
199	武侯区大运万通管道疏通服务部	510107600829478
200	绵阳城区小桃服装店	510707600084794
201	成都市星火机械有限责任公司	510108000186085
202	内江市中区超龙副食店	511002600219579
203	成华区得帮家用电器经营部	510108600398499
204	四川青山工程造价咨询事务所有限公司	510700000041244
205	自贡市高新区福临源餐馆	510300600055176
206	富顺县梓荣日杂店	510322600239502
207	成都科瑞达仪器有限公司	510108000126888
208	洪雅县饶智威机电维修服务部	511423600113609
209	绵阳蜀锦园林绿化工程有限公司	510703000045240
210	南充市嘉陵区段记武胜猪肝面	511304600134211
211	四川赛丽德电器设备有限公司	510106000398712
212	德阳开发区吉利天府鲜菌汤锅店	510605600002201
213	宁南县葫芦口镇联顺翔通讯	513427600061576
214	成都市成华区正大洁具经营部	510108600312911
215	四川战友投资管理有限公司	510107000119698
216	北川羌族自治县成军生猪养殖专业合作社	510726NA000193X
217	简阳市草池镇毛三地砖超市	512081600493297
218	蒲江县鹤山镇白沙龙建筑建材经营部	510131600029885
219	夹江县常宁机砖厂	511126000006040
220	仪陇县今时广告传媒中心	511324000029009
221	四川峨边三丰冶金材料有限责任公司	511132000000594
222	四川省力兴投资有限公司	511402000025646
223	天府新区白沙思源超市	510122600246045
224	峨眉山市翔印塑料包装厂	511181000018012
225	乐至港华燃气有限公司回澜配气站	512000500000962
226	达人	511602600037834
227	成都远距网络科技有限公司	510107000280349
228	广汉市亲民土地流转专业合作社	510681NA000366X
229	乐山市中心城区文佳饭店	511100601549865
230	江油市中坝镇雷拓移动门经营部	510781600240397
231	成都肖三婆食品有限公司	510107000379339
232	犍为文胜矿山器材经营部	511123600086038
233	乐山市原野禽业专业合作社	511102NA000197X
234	成都市穗兴五金交电公司	5101051803344
235	绵阳市游仙区红日鑫酒类超市	510704600167700
236	成都云之味食品有限公司	510125000061275
237	内江市中区北极光音乐会所	511002600150700
238	南充市高坪区都京红哥鱼庄	511303600038859
239	泸州市龙马潭区鑫旺饮食店	510504600087487
240	大邑县弘亮工程信息咨询服务部	510129600069008
241	西昌市中国电信佑君晓欢合作营业厅	513401600458449
242	广元市元坝区紫云砖厂	510811000000511
243	成都艺朗广告有限公司	510108000021926
244	深圳市鼎峰节能环保设备有限公司成都分公司	510105000064725
245	成都威斯盾电气设备有限公司	510106000157461
246	自贡市友良塑料加工厂	510311000002234
247	新都冠生园食品有限责任公司食品二厂	5101252900104
248	绵阳城区鸿祺羊毛衫专卖店	510707600090628
249	成都高扬商务服务有限公司	510108000239343
250	内江市市中区大真真美发美容中心	511002600056036
251	自贡市大安川南钢门窗厂	510304000015224
252	平武县荣湘电器	510727600026789
253	简阳惠信物业服务有限公司	512081000005951
254	苍溪沃野绿化有限公司	510824000009081
255	威远县宏发包装有限公司	511024000001381
256	成都市金大标商贸中心	510105000347276
257	攀枝花市亚林废旧物资收购站	510403000003432
258	荣县保华镇保顺堂药房	510321600095701
259	成都鑫鼎友和科技有限公司	510109000243158
260	会东县恒威磷化工有限责任公司	513426000002943
261	成都庆鼎科技有限公司	510108000047549
262	武侯区佳可佳服饰经营部	510107600682479
263	成都领汇物资贸易有限公司	510107000113051
264	大安区飞马旅社	510304600049194
265	成都松铃建筑机具租赁有限公司	510107000263130
266	康定山林养鸡农民专业合作社	513321NA000091X
267	巴中市经开区兴文镇统用卫浴	511900600029969
268	贡井区成佳镇美度家私经营部	510303600054597
269	邛崃市临邛镇红枫叶布艺店	510183600067396
270	犍为县金穗园农资连锁有限公司舞云乡高龙村综合服务社	511123000014790
271	广元市城区相亲网工作室	510800600586559
272	罗江县欧力美窗帘加工部	510626600119606
273	北川羌族自治县永昌镇永沐家居建材经营部	510726600105798
274	江油市渝都涂料配送中心	510781000047368
275	安县秀水博骏汽车美容修复中心	510724600161415
276	攀枝花市东区穆明君豆花店	510402600053262
277	西昌市依美露发型设计室	513401600062368
278	资中县大鼎装饰建材商行	511025000030857
279	自贡市高新区奕廷副食品经营部	510300600091935
280	北川羌族自治县擂鼓镇好吃佬鲜鱼坊	510726600108151
281	泸州市江阳区天天润超市	510502600218143
282	攀枝花市平安废旧物资收购站	510402000010739
283	名山县伯华生物工程有限公司	513122000002647
284	四川圣弘工程技术有限公司巴中分公司	511900000029122
285	绵阳市游仙区万发摩配经营部	510704600017674
286	成都殷商时代网络有限责任公司新鸿直营店	5101082900898
287	四川醉倚楼酒业有限公司	510183000017383
288	成都宝贝堂学前教育咨询有限公司金牛分公司	510106000177874
289	会东县兴会矿业有限责任公司	513426000002496
290	成都联浩科技有限公司	510107000133313
291	北川羌族自治县桂溪乡豪鹏养殖基地	510726600083568
292	成都李宁食品制造中心	510121600053546
293	米易康成农业开发有限公司	510421000013963
294	广汉市新平镇唐晓燕粮油经营部	510681600202928
295	四川罗蒙服饰有限公司	510104000025964
296	富顺县风驰租车行	510322000040435
297	四川宜宾三倒拐国家粮食储备库油脂生产包装车间	511500000029195
298	四川省三台县潼川东升调味品有限公司	510722000030328
299	成都市金牛区敏兰玩具经营部	5101003026121
300	四川伊诚房地产经纪有限公司人民南路四段分公司	510000000290405
301	南江县煤电有限责任公司机械加工修理厂	511922000017607
302	成都圣诺企业管理中心（有限合伙）	510129000058921
303	广元市磊天工业有限责任公司	510802000001009
304	旌阳区娟秀服装经营部	510603600182553
305	自流井区首家壹佰服装店	510302600068320
306	成都兴光机械厂	5101241800133
307	泸州长江液压件六厂销售处	5105001901532
308	成都智客科技有限公司	510109000340728
309	绵阳忠信建筑劳务有限公司	510700000033516
310	自贡市高新区马里奥披萨店	510300600158633
311	旌阳区峰华装饰	510603600100442
312	叙永县银顶山农家小院	510524600948797
313	会理县黎溪镇大博今歌城	513425600073526
314	大安区德先音像出租店	510304600014321
315	罗江县略坪蔬菜种植专业合作社	510626NA000001X
316	宜宾瓷源电子科技开发有限公司	511500000003710
317	成都尤力普科技发展有限公司	510122000047622
318	泸州市纳溪区景晟建材经营部	510503600206018
319	纳溪区生福浴足城	5105033100257
320	彭州市通济镇鼎盛通讯器材经营部	510182600127456
321	武侯区玲珑园艺场	510107600376592
322	成都市华协电影院环都镭射放映厅	90198291-0
323	内江市市中区客常来餐馆	511002600141707
324	成都创珈文化用品有限公司	510112000044769
325	蓬安县锦屏镇欣秀小卖部	511323600086971
326	成都大恒科技有限公司	510100000146724
327	四川腾飞电器有限公司	511900000018751
328	国网四川安县供电有限责任公司晓坝电站	510724000013143
329	四川泸州市新佳荔酒业有限公司先滩响滩酒厂	510522000020002
330	最爱美甲沙龙	510104600096783
331	成都市青羊区中元建材经营部	5101053031737
332	泸州市龙马潭区瑞豪房屋信息部	510504600036964
333	成都润泰物业服务有限公司	510112000106121
334	四川省新都西北光学仪器有限公司	510125000001037
335	南江县邦力达长赤镇农资联锁店	511922600006442
336	成都明大都诚商贸有限公司	510105000210226
337	四川鑫和股权投资基金管理有限公司	510104000218557
338	江安县五矿镇孕爱婴缘婴儿用品经营部	511523600222362
339	成都诚缘机电设备有限公司	510109000061192
340	双流县明仁瑞建材经营部	510122600221996
341	四川新光多晶硅工程技术有限公司	510109000033296
342	贡井区成佳镇大火蜂窝煤厂	510303600000842
343	中国邮政集团公司四川省合江县马街邮政支局	510522000014848
344	四川南红化工有限公司	511522000007345
345	蓬安县秀红农业产业化园	5113232900070
346	自贡市高新区四海渔具经营部	510300600053912
347	射洪县汽车客运站机动车驾驶培训学校	5109221900320
348	绵阳启明星杆塔有限公司	510722000038111
349	乐至县翔力园食品厂	512022000021689
350	德阳市区宏发液化气经营部	510601600006398
351	成都联心快递有限责任公司成都分公司	5101001907819
352	成都安商联盟商贸有限公司	510107000819033
353	米易县刘汉美凉粉店	510421600021814
354	成都东升航空地面设备维修有限责任公司	510122000052812
355	成都铭成实业有限责任公司金属结构件分公司	510122000144347
356	苍溪县歧坪镇壮天下中老年健康管理服务站	510824600369162
357	德阳开发区山城朱峰火锅店	510605600062419
358	仁寿县文林镇耐尔袜子经营店	511421600437996
359	犍为县爱车之家汽车维修中心	511123000015549
360	成都渝三峡油漆销售有限公司万年场经营部	5101082900213
361	盐边县首选购物商店	510422600146727
362	四川省川威集团有限公司	511024000007950
363	攀枝花市东区冯杰小卖店	510402600003964
364	成都市青羊区万达福科技开发部	28991225-3
365	四川西金地农业开发有限公司	510121000013099
366	自贡市高新区贡兴羊肉馆	510300600127328
367	船山区德心日用品平价商店	510901000085002
368	四川省仁寿县泽良塑料制品有限公司废旧塑料收购分公司	5138222910247
369	成都市中青旅山水时尚酒店有限公司龙泉驿分公司	510112000098466
370	旺苍县伊佳呀精品店	510821600025483
371	成都康贝药房土桥店	5101051902518
372	四川伊诚房地产经纪有限公司交桂分公司	510000000148723
373	眉山市东坡区星野户外运动策划服务部	511400600090423
374	都江堰市青城自来水有限责任公司	510181000032114
375	威远县杨凯洗车店	511024600230056
376	绵阳城区现代时尚服装店	510707600268381
377	成都市宏博医疗器械有限公司	510105000056660
378	（曹绍文）	510106600123552
379	四川省简阳市东亚机械有限公司	512081000024096
380	湖南文宝银行设备有限公司成都分公司	5101072903751
381	四川省邛崃市亚江曲酒厂	5101832000328
382	简阳市川新经济林苗圃场	512081000022041
383	资阳市雁江区雁南经纪服务部	512002600212534
384	成华区建恒美兴商贸部	510108600622373
385	旌阳区太平园艺经营部	510603600106605
386	自流井区贾春丽日用品商行	510302600080451
387	盐亭县瑞翼通讯店	510723600154006
388	成都华旗后勤管理有限责任公司	510121000022501
389	成都瑞华凯泽企业管理服务有限公司	510104000253743
390	江油市九岭镇军绿食用菌种植专业合作社	510781NA000180X
391	荣县荣隆通讯经营部	510321600112564
392	泸县鑫龙居酒家	510521600239943
393	绵阳市微思通电子有限公司	510706000019172
394	绵阳市涪城区森宝建材经营部	510703600168254
395	攀枝花市西区一之味奶茶店	510403600094175
396	南江县书香阁网吧	511922000016235
397	四川泸州宏福酒业有限公司	510500000009307
398	荣县旭阳镇荣兴生铁经营部	510321600139638
399	成都中嘉设计印务有限责任公司	510109000071547
400	乐山市中心城区嘉辉贸易副食商行	511100601482288
401	合江县民生柚子专业合作社	510522NA000244X
402	华蓥市华池包装有限公司(吊销未注销）	511681000011165
403	富顺县富世镇宝贝计划母婴用品生活馆	510322600257171
404	成都市佳庆投资有限公司	510125000053881
405	南充市高坪区汪德建材经营部	511303600079648
406	四川重科自动化设备有限公司	510105000343963
407	自贡市汇东新区科科建材经营部	510300600117464
408	百胜餐饮(成都)有限公司肯德基宜宾大观楼餐厅	510000500005450
409	南充市商业银行股份有限公司成都武侯支行	510100500035521
410	四川省邱福记食品有限公司	511503000013365
411	石棉县铁矿电力有限责任公司	513125000009036
412	乐山市大光影都有限责任公司	511100000075249
413	德阳市区壹壹体育用品经营部	510601600078305
414	广汉市喜都婚礼策划部	510681600210207
415	德阳市区宝得利服饰店	510601600056061
416	天府新区成都片区白沙李师理发店	510110600006987
417	泸州市龙马潭区新艺木制品厂	510504000000192
418	彭州市丽春镇明州日用品店	510182600146798
419	大竹县朝阳乡仙桥土陶厂	511724000010451
420	自贡世强阀门制造有限公司成都经营部	510106000289534
421	成都玖陆壹友裁商贸有限公司	510124000093472
422	成都交大工程建设监理有限公司绵阳建设监理分公司	510700000056830
423	天全县永恒移动营业厅	513126000010641
424	成都千奇建筑材料有限公司	510106000338613
425	威远县新店镇三友农副产品简易加工厂	511024000028921
426	成都全鑫电脑设备有限公司	5101002005244
427	双流县蛟龙如意切面店	510122600034542
428	成都卡牧仑贸易有限公司	510108000283116
429	布拖县沙尔服装店	513429600004972
430	富顺县张明大碎石场	510322600178473
431	绵竹市恒明生物科技开发有限公司	5106832800533
432	泸州市江阳区名创优品超市	510502600373151
433	安县兴仁机砖厂	510724000012360
434	绵阳城区丁丁新派美食火锅店	510707600253509
435	四川省有线广播电视网络股份有限公司青白江分公司	510113000019565
436	荣县旭阳镇居家新奇家电经营部	510321600020874
437	四川省通江县山霸王野生食品有限公司山霸王超市	511921000013023
438	安县塔水大坟坝小英副食店	510724600165880
439	自贡市汇东新区灵感理发店	510300600018884
440	泸州市纳溪区孝平超市	510503600111790
441	涪城区青义镇科创大药房红平加盟药店	510703600114967
442	四川爱涂邦涂料有限公司	510100000186426
443	内江市东兴区鲁敏娜食品经营部	511011600164211
444	资阳市雁江区兰苑兰养殖场	512002600131767
445	乐山市市中区万达不锈钢装饰部	511102600067683
446	成都市温江永胜皮革厂	510123000075448
447	成都农村商业银行股份有限公司龙泉驿龙柏路分理处	510112000033330
448	巴中市巴州区国珍专营财正经营部	511902600338175
449	遂宁开发区嘉兴饼业	510904600054784
450	成都蓉佳物业管理有限公司开江鹂江东方之骄管理处	511723000011152
451	成都迈可美迪医疗软件有限公司	510109000312940
452	泸州市江阳区永蟠农机专业合作社	510502NA000099X
453	成都欧瑞厨具有限公司	510107000613768
454	四川阿坝碳素制品有限责任公司	513200000001472
455	宜宾县复龙镇陈姓建材经营部	511521600148569
456	成都市澳格斯科技有限公司	510121000021347
457	江油市金石生态养殖专业合作社	510781NA000446X
458	成华区瑞梦联商贸部	510108600558982
459	成都林隆盛商贸有限公司	510123000081422
460	内江市东兴区辉朋机电产品经营部	511011600122371
461	成都华彩印务有限公司	510106000270734
462	泸州大鹏玻璃制品有限公司	510500000046459
463	四川锦华节能科技有限公司内江分公司	5110029000037
464	四川广旺能源发展（集团）有限责任公司九寨度假村	513225000003734
465	什邡市洛水镇冰湖茶园	510682600145654
466	中国水利水电第十一工程局有限公司成都分公司	510106000118801
467	林科所VCD出租	5132213002692
468	攀枝花市仁和区平地雅阁庄农家乐	510411600089000
469	自流井区莎莎皮具店	510302600028271
470	成都嘉天贸易有限公司	510106000328190
471	什邡市洛水镇宏锐文体用品店	510682600067789
472	资中县杨廉忠副食经营部	511025600107743
473	什邡市大中太极大药房旺康药房	510682600022175
474	攀枝花市东区周记水香冷饮店	510402600054890
475	平武县新科绿丰食用菌专业合作社	510727NA000189X
476	成都林兰科技有限公司	510107000025272
477	绵阳城区壹锅羊酒家南河分店	510707600079528
478	绵阳城区晓光家电经营部	510700600050658
479	安县秀水镇智安副食品经营部	510724600018644
480	四川省广汉市鑫达建材机械有限公司	510681000046842
481	成都明泰房屋开发有限公司	510100400017272
482	四川新田物流有限公司	510108000081908
483	德阳市旌阳区红星彩钢门市部	510603600058759
484	武侯区书香阁茶楼	510107600244558
485	乐山市五通桥区石麟镇陈吴保白酒经营部	511112600079310
486	旺苍县嘉川镇建旭木制品厂	510821600200600
487	成都科纬仪自动化设备有限公司	510106000060698
488	绵竹市东北镇昊龙化工产品经营部	510683600184465
489	罗江县麦林蛋糕坊	5106268013303
490	罗江县鑫蓉汽配经营部	510626600036652
491	绵阳城区利娟猪肉经营部	510707600214571
492	自贡市汇东新区沁颜美容馆	510300600121918
493	四川泸州明代酒业有限公司	510521000000517
494	旌阳区天鹤旅馆	510603600108432
495	梓潼县新诚电脑经营部	510725600048857
496	宜宾顺诚商贸有限公司	511502000075185
497	成都恒鹰有色金属材料有限公司	5101062010059
498	自贡市汇东新区汇强酒店设备用品销售部	510300600082765
499	攀枝花市辉辉废旧物资收购站	510402000007124
500	达州市八台建材有限公司达州分公司	5117002801352
501	古蔺县大村镇均普生态农业专业合作社	510525NA000614X
502	泸州市禹成搪瓷有限公司	510500000005161
503	新津县花源镇德麦芳糕点铺	510132600029967
504	峨眉山市五月阳光音乐茶座	511181000042494
505	崇州市苟家芦苇休闲庄	5101843501020
506	自贡市高新区李林林皮鞋店	510300600080618
507	达州市常兴贸易商行废旧轮胎材料加工经营部	5117002800001
508	大英东方猪业有限公司	510923000007654
509	都江堰市方芳炒货食品有限公司	510181000013526
510	成都市锦江区东风南路街道文化站电游室	99077993-X
511	成都天杰有机农业发展有限公司	510105000061325
512	安县兴仁双林通讯经营部	510724600138112
513	成都惠诚健康咨询有限公司	510106000131687
514	旌阳区盛名副食店	510603600091295
515	广元市城区文尧水产品经营部	510800600212095
516	荣县旭阳镇小狮贝恩母婴用品生活馆	510321600177141
517	绵阳市经开区心印象礼品坊	510703600222012
518	成都微锋科技有限公司	510105000377005
519	绵阳市经开区玮琪建筑租赁部	510703600114039
520	成都麦穗食品有限公司	510107000712288
521	四川神矢机电设备有限公司	510106000086044
522	武侯区多邦众益小家电经营部	510107600358307
523	四川汇维仕化纤有限公司自贡专卖店	510300500000029
524	泸州市纳溪区军良日用品经营部	5105033005184
525	自流井区吴四机械加工店	510302600158934
526	宜宾县观音镇纽素源日化经营部	511521600211682
527	内江市中区索信汽车装饰材料经营部	511002600196457
528	绵阳市涪城区塘汛镇阿华公话超市	5107033011344
529	成都鑫宏远信息咨询有限公司	510105000025428
530	乐山市沙湾区茅台啤酒专卖店	511111600009384
531	攀枝花市仁和区太平乡杨宏家庭农场	510411600177180
532	什邡市方亭张飞牛肉小吃店	510682600053388
533	德阳林鑫商贸有限公司	510600000072270
534	内江市中区心宜网吧	5110022700453
535	岳池县裕民镇豫豪电动车经营部	511621600481943
536	南江县中药材种植场	5137223705135
537	攀枝花市东区自慧日化	510402600061869
538	汕头经济特区龙湖科技有限公司成都分公司	510108000170525
539	绵阳城区红峰烫鸡店	510707600081020
540	渠县东方医院	511725000008768
541	武胜县沿口时尚女人服装店	511622600217455
542	成都兴隆木业经营部	510000600009382
543	江安县底蓬镇园通村喜财滩家庭农场	511523600218735
544	四川恒利嘉泰置业有限公司	510000000380472
545	米易县新诚电脑经营部	510421600112094
546	绵阳碧英建设咨询有限公司	510706000028647
547	成都轩天虎龙建筑装饰工程有限公司	5101072017216
548	广汉市高坪镇光昭书屋	510681600128890
549	汉源县金鑫贸易有限公司	513124000000665
550	自贡市自流井区得宝灯饰店	510302600047956
551	成都智俊商贸有限公司	510107000337840
552	犍为县四季苑家庭农场	511123600183266
553	绵阳市涪城区丰谷川百惠超市	510703600050011
554	宜宾市南溪区庆久手机店	511522600063400
555	成都中标科技有限公司	510107000554371
556	成都三科科技发展有限公司	510107000141726
557	宁南县阿智副食店	513427600075143
558	自贡市工业泵二厂绵竹经销部	5106831901015
559	夹江县峥嵘陶瓷原料经营部	511126600066732
560	德阳市区广澳小百货店	510601600067257
